condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
trajectory,3,52,0.6415804624557495,0.75,0.055919589715845444,5.25,0.1907133013010025,-1.2150464057922363,3.0150938034057617
trajectory,3,53,0.680672287940979,0.75,0.011827728327582858,5.75,0.19139224290847778,0.08860000967979431,2.97505521774292
trajectory,3,54,0.6342144012451172,0.75,0.06828559734719358,4.75,0.1930208057165146,-1.3887090682983398,2.9640557765960693
trajectory,3,55,0.6740283966064453,0.75,0.030971645843850593,4.5,0.19272881746292114,0.1749049425125122,2.992921829223633
trajectory,3,56,0.3354494571685791,0.5,0.08455056577235054,8.0,0.19141098856925964,-1.3523539304733276,2.9664621353149414
trajectory,3,57,0.255886971950531,0.5,0.16161303847868225,8.25,0.18956024944782257,0.2115216851234436,2.9399735927581787
trajectory,3,58,0.63423752784729,0.75,0.07576244798615461,4.0,0.18867801129817963,-2.4411842823028564,2.8689026832580566
trajectory,3,59,0.9750000238418579,1.0,0.0,2.5,0.18916936218738556,-0.006685477215796709,2.80787992477417
trajectory,3,60,0.3322540521621704,0.5,0.08274591896243289,8.5,0.18995560705661774,-0.5371624231338501,2.7632200717926025
endpoint,4,1,0.23588016629219055,0.5,0.19661984146630423,6.75,0.20181633532047272,-7.487900733947754,0.0
endpoint,4,2,0.5309986472129822,0.75,0.14150133917207575,7.75,0.20342226326465607,-2.4301419258117676,0.0
endpoint,4,3,0.3448929190635681,0.5,0.07510709337341076,8.0,0.20778678357601166,-3.4473941326141357,0.0
endpoint,4,4,0.6978910565376282,0.75,0.009608960151672364,4.25,0.20993684232234955,-4.615212440490723,0.0
endpoint,4,5,0.9574999809265137,1.0,0.0,4.25,0.21024532616138458,-0.22999092936515808,0.0
endpoint,4,6,0.9750000238418579,1.0,0.0,2.5,0.209425687789917,-0.008299713023006916,0.0
endpoint,4,7,0.26317334175109863,0.5,0.1643266401618149,7.25,0.2076670378446579,-5.89451789855957,0.0
endpoint,4,8,-0.056419216096401215,0.25,0.22391922880664522,8.25,0.20719262957572937,-3.7989084720611572,0.0
endpoint,4,9,0.6736366748809814,0.75,0.028863341920244034,4.75,0.2057255506515503,-3.6021666526794434,0.0
endpoint,4,10,0.2644118070602417,0.5,0.18058818575016378,5.5,0.20466335117816925,-8.034103393554688,0.0
endpoint,4,11,-0.07887008786201477,0.25,0.24887010458294645,8.0,0.20481711626052856,-5.621866703033447,0.0
endpoint,4,12,0.9725000262260437,1.0,0.0,2.75,0.2064838409423828,-0.052169185131788254,0.0
endpoint,4,13,0.27533072233200073,0.5,0.15466930788283234,7.0,0.20766790211200714,-6.097198009490967,0.0
endpoint,4,14,0.29764729738235474,0.5,0.11485268512788979,8.75,0.20665095746517181,-0.6949691772460938,0.0
endpoint,4,15,0.9725000262260437,1.0,0.0,2.75,0.2066372036933899,-0.012915665283799171,0.0
endpoint,4,16,0.33595597743988037,0.5,0.10404402567937589,6.0,0.2066209316253662,-8.014046669006348,0.0
endpoint,4,17,0.9650000333786011,1.0,0.0,3.5,0.20702102780342102,-0.11891451478004456,0.0
endpoint,4,18,0.6689175367355347,0.75,0.03358248168204479,4.75,0.20708706974983215,-3.824828863143921,0.0
endpoint,4,19,0.9775000214576721,1.0,0.0,2.25,0.2077377587556839,-0.014165845699608326,0.0
endpoint,4,20,0.6225111484527588,0.75,0.06748882253704602,6.0,0.20745433866977692,-2.9399781227111816,0.0
endpoint,4,21,0.9650000333786011,1.0,0.0,3.5,0.20780791342258453,-0.03275688737630844,0.0
endpoint,4,22,-0.5118340849876404,0.0,0.41183407885607903,10.0,0.20833298563957214,-0.31910204887390137,0.0
endpoint,4,23,0.6331615447998047,0.75,0.06183845322390391,5.5,0.20926764607429504,-4.034745693206787,0.0
endpoint,4,24,0.25370359420776367,0.5,0.17879643418999025,6.75,0.2087094932794571,-7.31290340423584,0.0
endpoint,4,25,0.47937479615211487,0.75,0.20812518632653282,6.25,0.2074817270040512,-6.939312934875488,0.0
endpoint,4,26,0.33497560024261475,0.5,0.10752442640367352,5.75,0.20733916759490967,-6.371370792388916,0.0
endpoint,4,27,0.3689548969268799,0.5,0.0560450940879997,7.5,0.20781290531158447,-3.450195550918579,0.0
endpoint,4,28,0.9750000238418579,1.0,0.0,2.5,0.20945130288600922,-0.005943693220615387,0.0
endpoint,4,29,0.6851217746734619,0.75,0.01737826454516722,4.75,0.2112366259098053,-3.8189656734466553,0.0
endpoint,4,30,-0.11872100830078125,0.25,0.2812209918940064,8.75,0.21279776096343994,-3.4689464569091797,0.0
endpoint,4,31,0.34769514203071594,0.5,0.08980487178880679,6.25,0.21396110951900482,-6.078733921051025,0.0
endpoint,4,32,0.6937028169631958,0.75,0.008797168731689453,4.75,0.21386539936065674,-3.1216039657592773,0.0
endpoint,4,33,0.570521354675293,0.75,0.1319786692153322,4.75,0.21260495483875275,-3.792473793029785,0.0
endpoint,4,34,0.6893677711486816,0.75,0.025632219983227678,3.5,0.21135841310024261,-5.027465343475342,0.0
endpoint,4,35,0.669968843460083,0.75,0.030031183509296067,5.0,0.21024787425994873,-3.296426773071289,0.0
endpoint,4,36,0.6273977756500244,0.75,0.06760221470271531,5.5,0.20919489860534668,-2.588840961456299,0.0
endpoint,4,37,0.3435310125350952,0.5,0.0964689853645773,6.0,0.20912614464759827,-6.073583126068115,0.0
endpoint,4,38,0.515170693397522,0.75,0.20232934406842656,3.25,0.20924784243106842,-9.454737663269043,0.0
endpoint,4,39,0.6388963460922241,0.75,0.07860362250803185,3.25,0.20944881439208984,-5.413642406463623,0.0
endpoint,4,40,0.5931211113929749,0.75,0.08687889272233393,7.0,0.2084856778383255,-3.662290096282959,0.0
endpoint,4,41,0.6625168919563293,0.75,0.022483093986633063,6.5,0.20761558413505554,-2.044135570526123,0.0
endpoint,4,42,0.3892452120780945,0.5,0.04325479511656079,6.75,0.2068513184785843,-4.897411823272705,0.0
endpoint,4,43,0.9775000214576721,1.0,0.0,2.25,0.20640195906162262,-0.0019821282476186752,0.0
endpoint,4,44,0.679303765296936,0.75,0.020696210861206054,5.0,0.20664872229099274,-2.764533758163452,0.0
endpoint,4,45,0.9599999785423279,1.0,0.0,4.0,0.20689544081687927,-0.30985599756240845,0.0
endpoint,4,46,0.0905170887708664,0.25,0.08198291820184889,7.75,0.20676589012145996,-5.0526652336120605,0.0
endpoint,4,47,0.6359151005744934,0.75,0.05908491283164252,5.5,0.2064259648323059,-4.3081769943237305,0.0
endpoint,4,48,0.41581422090530396,0.5,0.026685798600769327,5.75,0.206099271774292,-3.7284233570098877,0.0
endpoint,4,49,0.6844857335090637,0.75,0.03301425950959497,3.25,0.20629949867725372,-3.7931101322174072,0.0
endpoint,4,50,0.6797637939453125,0.75,0.012736248970031738,5.75,0.206508070230484,-3.7202794551849365,0.0
endpoint,4,51,0.6576807498931885,0.75,0.03731927511617108,5.5,0.20644421875476837,-3.348029375076294,0.0
endpoint,4,52,0.6559247970581055,0.75,0.04407524898138922,5.0,0.20628364384174347,-2.161320209503174,0.0
endpoint,4,53,-0.10442247986793518,0.25,0.25692248439608495,9.75,0.2072259485721588,-0.1463925838470459,0.0
endpoint,4,54,0.28486350178718567,0.5,0.13763650056053892,7.75,0.20737324655056,-4.405807018280029,0.0
endpoint,4,55,0.4976949989795685,0.75,0.19230499970000933,6.0,0.20831935107707977,-3.4081499576568604,0.0
endpoint,4,56,0.3729120194911957,0.5,0.06208797266840301,6.5,0.20858721435070038,-2.950153350830078,0.0
endpoint,4,57,0.6219674348831177,0.75,0.08303256422124894,4.5,0.20864437520503998,-5.396199703216553,0.0
endpoint,4,58,0.3988364338874817,0.5,0.038663568395914075,6.25,0.20838649570941925,-4.980325698852539,0.0
endpoint,4,59,0.2911264896392822,0.5,0.14137349512210598,6.75,0.20732621848583221,-3.5524425506591797,0.0
endpoint,4,60,0.29346704483032227,0.5,0.13903299234905753,6.75,0.20594903826713562,-3.1262760162353516,0.0
trajectory,4,1,0.656432569026947,0.75,0.03856743665724677,5.5,0.16513434052467346,-3.5242762565612793,1.2978802919387817
trajectory,4,2,0.05763820558786392,0.25,0.09986179764942937,9.25,0.17289948463439941,-0.9356433153152466,1.4415611028671265
trajectory,4,3,0.9450000524520874,1.0,0.0,5.5,0.19130218029022217,-0.05333147570490837,1.8198158740997314
trajectory,4,4,0.9524999856948853,1.0,0.0,4.75,0.20641006529331207,-0.0806751549243927,2.419983148574829
trajectory,4,5,0.5994922518730164,0.75,0.10300773404973612,4.75,0.206297367811203,-0.49823737144470215,2.93962025642395
trajectory,4,6,0.2692531943321228,0.5,0.1707468078046272,6.0,0.19315972924232483,-0.782501757144928,2.977782964706421
trajectory,4,7,0.08647014200687408,0.25,0.08102986877520052,8.25,0.18659430742263794,-2.235647201538086,2.9194517135620117
trajectory,4,8,0.3469667434692383,0.5,0.07553326022092632,7.75,0.18396824598312378,-2.2005550861358643,2.7612855434417725
trajectory,4,9,0.6679890155792236,0.75,0.02201096589965501,6.0,0.18459473550319672,-0.25921326875686646,2.760772466659546
trajectory,4,10,0.32375138998031616,0.5,0.11874861305895049,5.75,0.19343379139900208,-3.4926438331604004,2.695516586303711
trajectory,4,11,0.24962662160396576,0.5,0.17537338042733913,7.5,0.2027372568845749,-2.611927032470703,2.7434933185577393
trajectory,4,12,0.9575000405311584,1.0,0.0,4.25,0.20839844644069672,-0.062428608536720276,2.6999008655548096
trajectory,4,13,0.23548540472984314,0.5,0.19951462197085026,6.5,0.20583303272724152,-1.3020775318145752,2.705758810043335
trajectory,4,14,0.2219952940940857,0.5,0.21050473227630903,6.75,0.19973452389240265,-0.7713866233825684,2.747760772705078
trajectory,4,15,0.9750000238418579,1.0,0.0,2.5,0.19182196259498596,-0.004183257929980755,2.7829508781433105
trajectory,4,16,0.3674086630344391,0.5,0.06259133991272056,7.0,0.19306252896785736,-0.8763154745101929,2.8879292011260986
trajectory,4,17,0.9600000381469727,1.0,0.0,4.0,0.2030615657567978,-0.08055878430604935,3.0684971809387207
trajectory,4,18,0.5734959244728088,0.75,0.12900411145096646,4.75,0.214026540517807,-2.4521164894104004,3.2476069927215576
trajectory,4,19,0.9524999856948853,1.0,0.0,4.75,0.2064957171678543,-0.05520535260438919,3.263978958129883
trajectory,4,20,0.38660797476768494,0.5,0.053392033927866525,6.0,0.19805839657783508,-1.0519877672195435,3.2867789268493652
trajectory,4,21,0.5731076598167419,0.75,0.1368923327057308,4.0,0.18964268267154694,-0.6728637218475342,3.3493213653564453
trajectory,4,22,0.34937161207199097,0.5,0.058128386721567504,9.25,0.18617486953735352,-0.5199980735778809,3.5892932415008545
trajectory,4,23,0.6192144155502319,0.75,0.07078557798086504,6.0,0.1892102062702179,-1.1213642358779907,3.7026240825653076
trajectory,4,24,0.03869718313217163,0.25,0.13380280557621246,7.75,0.1928013563156128,-1.1939325332641602,3.754218101501465
trajectory,4,25,0.33041679859161377,0.5,0.09708323016823667,7.25,0.19564445316791534,-0.0875859260559082,3.805554151535034
trajectory,4,26,0.3255961537361145,0.5,0.10690385760897118,6.75,0.19557076692581177,-0.9883611798286438,3.7424564361572266
trajectory,4,27,0.5371799468994141,0.75,0.13532009029518854,7.75,0.19524839520454407,0.12423717975616455,3.748335123062134
trajectory,4,28,0.9625000357627869,1.0,0.0,3.75,0.19246616959571838,-0.043250828981399536,3.663806200027466
trajectory,4,29,0.6885575652122498,0.75,0.008942450115336564,5.25,0.1895725578069687,-0.9576933979988098,3.5596632957458496
trajectory,4,30,0.03346610069274902,0.25,0.13153390152669142,8.5,0.1872958093881607,-0.2771517038345337,3.444967269897461
trajectory,4,31,0.2878517806529999,0.5,0.1496482142785532,6.25,0.1860302984714508,-2.117870807647705,3.3500173091888428
trajectory,4,32,0.3738166093826294,0.5,0.06868339636181113,5.75,0.18584991991519928,-2.7635655403137207,3.2689549922943115
trajectory,4,33,0.564428448677063,0.75,0.13307158436084626,5.25,0.1877300888299942,-0.037642478942871094,3.2342560291290283
trajectory,4,34,0.6030181050300598,0.75,0.10698191769604874,4.0,0.18884021043777466,-0.903207004070282,3.1734678745269775
trajectory,4,35,0.6057970523834229,0.75,0.08920295424759705,5.5,0.19041860103607178,-1.290496587753296,3.076054334640503
trajectory,4,36,0.9550000429153442,1.0,0.0,4.5,0.18964232504367828,-0.06247581169009209,3.0213730335235596
trajectory,4,37,0.6544854640960693,0.75,0.05551456572701513,4.0,0.18843992054462433,-2.044370174407959,2.997499704360962
trajectory,4,38,0.623904287815094,0.75,0.08359574665768865,4.25,0.19125470519065857,-2.84982967376709,2.9947896003723145
trajectory,4,39,0.664734959602356,0.75,0.04026509274072554,4.5,0.19235403835773468,-0.7815564870834351,3.004387140274048
trajectory,4,40,0.5988301038742065,0.75,0.09366992970863186,5.75,0.1929214894771576,0.009974122047424316,3.0168824195861816
trajectory,4,41,0.6344934105873108,0.75,0.06050662970312176,5.5,0.19017785787582397,-0.9602247476577759,2.9637157917022705
trajectory,4,42,0.6711916327476501,0.75,0.013808328770109846,6.5,0.18712949752807617,0.6333935856819153,2.9187376499176025
trajectory,4,43,0.9750000238418579,1.0,0.0,2.5,0.18362611532211304,-0.0028503150679171085,2.8475544452667236
trajectory,4,44,0.6726736426353455,0.75,0.014826394350055672,6.25,0.1818062663078308,-0.13486415147781372,2.7938051223754883
trajectory,4,45,0.6963908672332764,0.75,0.006109176290436724,4.75,0.18192116916179657,-3.024578094482422,2.7432518005371094
trajectory,4,46,0.6476263403892517,0.75,0.03987367937603803,6.25,0.18500106036663055,-0.5051151514053345,2.760287046432495
trajectory,4,47,0.678780198097229,0.75,0.013719820080959344,5.75,0.19114813208580017,-1.9369544982910156,2.827608585357666
trajectory,4,48,0.6957706212997437,0.75,0.0017294168472290039,5.25,0.2039395421743393,-1.9062498807907104,3.0955307483673096
trajectory,4,49,0.6755596399307251,0.75,0.034440348550243194,4.0,0.21495430171489716,-1.9052194356918335,3.421137571334839
trajectory,4,50,0.6976251006126404,0.75,0.004874905622106074,4.75,0.22958047688007355,-1.386920690536499,3.813612222671509
trajectory,4,51,0.9474999904632568,1.0,0.0,5.25,0.23226258158683777,-0.1349400281906128,3.9866344928741455
trajectory,4,52,0.9624999761581421,1.0,0.0,3.75,0.22876805067062378,-0.03884633257985115,4.079524040222168
trajectory,4,53,0.020251408219337463,0.25,0.12974858797386377,10.0,0.2204926609992981,0.60858154296875,4.090351104736328
trajectory,4,54,0.04797102510929108,0.25,0.12202898893497707,8.0,0.21368825435638428,-2.5930981636047363,4.045395851135254
trajectory,4,55,0.39486467838287354,0.5,0.030135341766884326,7.5,0.20553217828273773,-1.2654032707214355,3.914445638656616
trajectory,4,56,0.3557471036911011,0.5,0.07175289305565605,7.25,0.2021729052066803,-1.5279150009155273,3.7661876678466797
trajectory,4,57,0.5682460069656372,0.75,0.1367540178506929,4.5,0.19704684615135193,-1.789669156074524,3.5898892879486084
trajectory,4,58,0.6030789613723755,0.75,0.056921008131925965,9.0,0.1932443380355835,-1.9738571643829346,3.444622755050659
trajectory,4,59,0.3269053101539612,0.5,0.09809469180375374,7.5,0.19243143498897552,-1.1137549877166748,3.318964719772339
trajectory,4,60,0.583672285079956,0.75,0.09882771041880117,6.75,0.1940723955631256,-0.9185689687728882,3.197794198989868
endpoint,5,1,0.6724561452865601,0.75,0.03504385821799133,4.25,0.21365304291248322,-5.795559883117676,0.0
endpoint,5,2,-0.44789236783981323,0.0,0.3478923754671557,10.0,0.21418599784374237,0.014804482460021973,0.0
endpoint,5,3,0.19870775938034058,0.5,0.22879227412909253,7.25,0.21441830694675446,-5.332760810852051,0.0
endpoint,5,4,0.5545870065689087,0.75,0.15041296314527858,4.5,0.2145693153142929,-7.506402969360352,0.0
endpoint,5,5,-0.014244750142097473,0.25,0.18424474009881608,8.0,0.215844064950943,-5.305129528045654,0.0
endpoint,5,6,0.6601283550262451,0.75,0.05237168165791946,3.75,0.21635906398296356,-4.551802158355713,0.0
endpoint,5,7,0.6740236282348633,0.75,0.03847638821565591,3.75,0.21658478677272797,-5.356142520904541,0.0
endpoint,5,8,0.11582422256469727,0.5,0.3266757908909292,5.75,0.2175770252943039,-8.836637496948242,0.0
endpoint,5,9,0.25355738401412964,0.5,0.1539426298239635,9.25,0.21640358865261078,-0.1967463493347168,0.0
endpoint,5,10,0.5793008208274841,0.75,0.11819922104649311,5.25,0.21624794602394104,-5.473351001739502,0.0
endpoint,5,11,0.9750000238418579,1.0,0.0,2.5,0.2174552083015442,-0.006423508748412132,0.0
endpoint,5,12,0.1456284373998642,0.5,0.29437156985737445,6.0,0.21781325340270996,-9.276168823242188,0.0
endpoint,5,13,0.9775000214576721,1.0,0.0,2.25,0.2175428420305252,-0.01401524804532528,0.0
endpoint,5,14,0.9650000333786011,1.0,0.0,3.5,0.217635378241539,-0.10143271833658218,0.0
endpoint,5,15,0.7059122323989868,0.75,0.009087800979614258,3.5,0.21753542125225067,-5.919384002685547,0.0
endpoint,5,16,0.6054277420043945,0.75,0.09457230594032956,5.0,0.21779286861419678,-4.717326641082764,0.0
endpoint,5,17,0.3279076814651489,0.5,0.10959234620925729,6.25,0.2171088010072708,-7.450089454650879,0.0
endpoint,5,18,0.559249997138977,0.75,0.14075005011488123,5.0,0.21725758910179138,-5.8168535232543945,0.0
endpoint,5,19,0.1071261465549469,0.5,0.3153738699035199,7.75,0.21882504224777222,-5.171555042266846,0.0
endpoint,5,20,-0.07491104304790497,0.25,0.2324110484757626,9.25,0.21977533400058746,-2.0288054943084717,0.0
endpoint,5,21,0.6582071781158447,0.75,0.05179283418035976,4.0,0.22097405791282654,-4.133699893951416,0.0
endpoint,5,22,-0.1817624866962433,0.25,0.34426248154155115,8.75,0.22026756405830383,-4.02076530456543,0.0
endpoint,5,23,0.6359881162643433,0.75,0.07151194042040576,4.25,0.21844582259655,-6.033916473388672,0.0
endpoint,5,24,0.7034977674484253,0.75,0.006502272802240703,4.0,0.21810533106327057,-3.460628032684326,0.0
endpoint,5,25,0.609798789024353,0.75,0.08020123865118445,6.0,0.21809156239032745,-3.9286112785339355,0.0
endpoint,5,26,0.9750000238418579,1.0,0.0,2.5,0.2185417115688324,-0.0395858995616436,0.0
endpoint,5,27,0.7035173177719116,0.75,0.006482672691345215,4.0,0.21863535046577454,-3.6908538341522217,0.0
endpoint,5,28,-0.12120506167411804,0.25,0.2862050539974623,8.5,0.2182188481092453,-3.0776126384735107,0.0
endpoint,5,29,0.6858696937561035,0.75,0.0041302820375064275,6.0,0.21801014244556427,-3.0659523010253906,0.0
endpoint,5,30,0.4200848937034607,0.5,0.019915116396937337,6.0,0.21770071983337402,-5.244621753692627,0.0
endpoint,5,31,0.6254100799560547,0.75,0.07458997560153224,5.0,0.21752989292144775,-4.389272689819336,0.0
endpoint,5,32,0.599088191986084,0.75,0.09341182908787687,5.75,0.21670684218406677,-2.1248929500579834,0.0
endpoint,5,33,0.363567590713501,0.5,0.05393239393189978,8.25,0.21620385348796844,-2.1839184761047363,0.0
endpoint,5,34,0.04355190694332123,0.25,0.12394810073981327,8.25,0.21583038568496704,-3.3611021041870117,0.0
endpoint,5,35,0.5189144611358643,0.75,0.17608555018718153,5.5,0.21575462818145752,-3.813307285308838,0.0
endpoint,5,36,0.9800000190734863,1.0,0.0,2.0,0.21656811237335205,-0.015106143429875374,0.0
endpoint,5,37,-0.2049800157546997,0.25,0.37248001458157526,8.25,0.2175268977880478,-3.943580150604248,0.0
endpoint,5,38,0.05493682622909546,0.5,0.37756318935319916,6.75,0.21701385080814362,-3.0023059844970703,0.0
endpoint,5,39,0.19032317399978638,0.5,0.2521768392149079,5.75,0.2156853973865509,-5.003062725067139,0.0
endpoint,5,40,0.3110499680042267,0.5,0.133950026647188,5.5,0.21489478647708893,-5.296377182006836,0.0
endpoint,5,41,-0.09979718923568726,0.25,0.2697971938807885,8.0,0.21517205238342285,-4.6277875900268555,0.0
endpoint,5,42,-0.3782622814178467,0.0,0.2782622997566694,10.0,0.21607162058353424,-0.5626977682113647,0.0
endpoint,5,43,0.9650000333786011,1.0,0.0,3.5,0.21670696139335632,-0.11188769340515137,0.0
endpoint,5,44,-0.1432470828294754,0.25,0.31324707738657165,8.0,0.21690572798252106,-5.85231351852417,0.0
endpoint,5,45,0.23207268118858337,0.5,0.20042732829409596,6.75,0.216409832239151,-5.804040908813477,0.0
endpoint,5,46,0.3079991340637207,0.5,0.11200088502848096,8.0,0.21506552398204803,-2.5080718994140625,0.0
endpoint,5,47,0.6572551727294922,0.75,0.047744842716552716,4.5,0.21451176702976227,-2.0606231689453125,0.0
endpoint,5,48,0.9650000333786011,1.0,0.0,3.5,0.21457204222679138,-0.10655438899993896,0.0
endpoint,5,49,0.6438246965408325,0.75,0.06617532438708981,4.0,0.21448490023612976,-7.99646520614624,0.0
endpoint,5,50,0.23362790048122406,0.5,0.193872110506218,7.25,0.21428623795509338,-7.177351474761963,0.0
endpoint,5,51,0.9700000286102295,1.0,0.0,3.0,0.215307354927063,-0.14982812106609344,0.0
endpoint,5,52,0.3006712794303894,0.5,0.13432874210895912,6.5,0.21691691875457764,-5.495602130889893,0.0
endpoint,5,53,0.04115229845046997,0.5,0.39384773176527765,6.5,0.2181970626115799,-7.637753486633301,0.0
endpoint,5,54,0.5091164708137512,0.75,0.17588349575702245,6.5,0.21990525722503662,-4.976906776428223,0.0
endpoint,5,55,0.6611748933792114,0.75,0.031325143198438266,5.75,0.22139091789722443,-4.253336429595947,0.0
endpoint,5,56,0.640133798122406,0.75,0.06236620824036132,4.75,0.22274690866470337,-3.845914840698242,0.0
endpoint,5,57,0.20347186923027039,0.5,0.23402813459924782,6.25,0.22267067432403564,-5.493520736694336,0.0
endpoint,5,58,-0.45626598596572876,0.0,0.356265976654039,10.0,0.2219199240207672,0.7500413656234741,0.0
endpoint,5,59,0.22447405755519867,0.5,0.2180259558358188,5.75,0.2204962819814682,-4.754895210266113,0.0
endpoint,5,60,0.6773443818092346,0.75,0.03765562212295337,3.5,0.21873530745506287,-4.569403171539307,0.0
trajectory,5,1,0.9600000381469727,1.0,0.0,4.0,0.17984743416309357,-0.08352844417095184,1.3738532066345215
trajectory,5,2,0.32307085394859314,0.5,0.09942915563713411,7.75,0.1803693324327469,-1.9655547142028809,1.435299277305603
trajectory,5,3,0.6517442464828491,0.75,0.030755791776340247,6.75,0.18576857447624207,-1.5437520742416382,1.517272710800171
trajectory,5,4,0.653489351272583,0.75,0.04651063242884188,5.0,0.19673705101013184,-2.237272262573242,1.7165826559066772
trajectory,5,5,-0.09344424307346344,0.25,0.26344423322828964,8.0,0.20188584923744202,-1.0172851085662842,1.9608025550842285
trajectory,5,6,0.6604720950126648,0.75,0.029527920465278003,6.0,0.19911745190620422,-2.061711311340332,2.230543851852417
trajectory,5,7,0.6760413646697998,0.75,0.02645867121127593,4.75,0.2000778466463089,-1.0370073318481445,2.6450355052948
trajectory,5,8,0.3496863543987274,0.5,0.09031365489346835,6.0,0.20880259573459625,-1.6020419597625732,2.9469656944274902
trajectory,5,9,0.6875015497207642,0.75,0.012498490950640503,5.0,0.21656779944896698,-0.5870040655136108,3.0441129207611084
trajectory,5,10,0.29006922245025635,0.5,0.14993078593430623,6.0,0.22149544954299927,-3.370079517364502,3.1259169578552246
trajectory,5,11,0.9625000357627869,1.0,0.0,3.75,0.22135479748249054,-0.03870662301778793,3.3003408908843994
trajectory,5,12,0.13118088245391846,0.5,0.30631912788437754,6.25,0.21838153898715973,-3.0677082538604736,3.4574453830718994
trajectory,5,13,0.9800000190734863,1.0,0.0,2.0,0.21173451840877533,0.0,3.748025417327881
trajectory,5,14,0.9674999713897705,1.0,0.0,3.25,0.2078229933977127,0.01899275928735733,3.9775655269622803
trajectory,5,15,0.9524999856948853,1.0,0.0,4.75,0.20646604895591736,-0.06178509443998337,4.120602130889893
trajectory,5,16,0.6397811770439148,0.75,0.032718798511637726,7.75,0.20537309348583221,-0.7300591468811035,4.165987968444824
trajectory,5,17,0.23699027299880981,0.5,0.20300973008913814,6.0,0.20456303656101227,-2.962925434112549,4.105033874511719
trajectory,5,18,0.6024683713912964,0.75,0.0875316473866384,6.0,0.20195984840393066,-1.6342687606811523,4.212578773498535
trajectory,5,19,0.5934814214706421,0.75,0.10151858554196559,5.5,0.19826911389827728,-1.3652923107147217,4.402132987976074
trajectory,5,20,-0.4227173626422882,0.0,0.32271735217833253,10.0,0.1945905238389969,0.0747174546122551,4.51218843460083
trajectory,5,21,0.38579124212265015,0.5,0.03420876942952686,8.0,0.19358359277248383,-0.8154415488243103,4.580601692199707
trajectory,5,22,-0.4534434676170349,0.0,0.3534434772659325,10.0,0.19464005529880524,0.048837631940841675,4.559501647949219
trajectory,5,23,0.6105781197547913,0.75,0.08692188965210397,5.25,0.1964975744485855,-1.2277345657348633,4.530308246612549
trajectory,5,24,0.9700000286102295,1.0,0.0,3.0,0.1965530514717102,-0.0014185905456542969,4.570234775543213
trajectory,5,25,0.6652358174324036,0.75,0.014764203744776102,7.0,0.19538193941116333,-0.03268536925315857,4.571670055389404
trajectory,5,26,0.6978607177734375,0.75,0.012139296001464184,4.0,0.19321124255657196,-0.6380212306976318,4.573368549346924
trajectory,5,27,0.6639645099639893,0.75,0.023535494134062918,6.25,0.1906382143497467,-0.09744682908058167,4.54627799987793
trajectory,5,28,0.01818583905696869,0.25,0.14931417861935453,8.25,0.18899059295654297,-0.053886741399765015,4.482554912567139
trajectory,5,29,0.6110634207725525,0.75,0.07893658395441377,6.0,0.1891508400440216,-1.4382543563842773,4.401049613952637
trajectory,5,30,0.2896563410758972,0.5,0.1503436717352663,6.0,0.19127178192138672,-0.42747873067855835,4.266332149505615
trajectory,5,31,0.6230244636535645,0.75,0.08197556853808902,4.5,0.19267064332962036,-1.2453217506408691,4.101233005523682
trajectory,5,32,0.6573594212532043,0.75,0.03764060028407196,5.5,0.19302165508270264,-0.8070869445800781,3.9826292991638184
trajectory,5,33,0.3347013294696808,0.5,0.08779867704610794,7.75,0.19360142946243286,-0.8136290311813354,3.855769157409668
trajectory,5,34,0.11613278090953827,0.25,0.05386722971661516,8.0,0.19297096133232117,-0.3372167944908142,3.7874529361724854
trajectory,5,35,0.398762583732605,0.5,0.02623743935230132,7.5,0.19188883900642395,0.42894577980041504,3.7338740825653076
trajectory,5,36,0.9625000357627869,1.0,0.0,3.75,0.19128236174583435,-0.015388330444693565,3.6297922134399414
trajectory,5,37,0.380076140165329,0.5,0.04992387224646175,7.0,0.1907234787940979,-0.2826504707336426,3.5276894569396973
trajectory,5,38,0.32753604650497437,0.5,0.11246397814429826,6.0,0.19008412957191467,-1.0313507318496704,3.4333975315093994
trajectory,5,39,0.36356908082962036,0.5,0.07143093802786593,6.5,0.1896510124206543,0.2187114655971527,3.3776092529296875
trajectory,5,40,0.21494412422180176,0.5,0.22255589926789193,6.25,0.18953226506710052,-0.11883002519607544,3.277766704559326
trajectory,5,41,0.07621651887893677,0.25,0.09378348206408268,8.0,0.18940018117427826,-1.0452911853790283,3.1527493000030518
trajectory,5,42,0.3108014166355133,0.5,0.09919859118899538,9.0,0.1901325285434723,0.9642102122306824,3.033863067626953
trajectory,5,43,0.9800000190734863,1.0,0.0,2.0,0.1915055513381958,0.0,2.894923210144043
trajectory,5,44,0.3634110689163208,0.5,0.0690889323348947,6.75,0.1928337663412094,0.03518921136856079,2.7977166175842285
trajectory,5,45,0.644059419631958,0.75,0.045940579913758564,6.0,0.19472736120224,-0.6716844439506531,2.7373640537261963
trajectory,5,46,0.342411071062088,0.5,0.0775889300165143,8.0,0.19627882540225983,-1.4016071557998657,2.6628170013427734
trajectory,5,47,0.6686949729919434,0.75,0.03130507469177246,5.0,0.1965276151895523,-1.3518344163894653,2.605806827545166
